0,0.021563342318
1,0.12077294686
2,0.00533333333334
3,0.0810625975377
4,-0.125
5,0.0704761904762
6,-0.047619047619
7,0.0194214622786
8,0.011447903441
9,0.038961038961
10,-0.192307692308
11,0.0588235294118
12,-0.0513299595666
13,0.047619047619
14,0.340909090909
15,0.110896445131
16,-0.150421179302
17,0.24963758777
18,-0.0147255689424
19,0.0265183917879
20,-0.0410958904109
21,0.0143751449108
22,-0.074305562685
23,-0.0368919360105
24,-0.141304347826
25,-0.0492424242424
26,-0.00990099009901
27,0.152542372881
28,0.253664036077
29,-0.0255118110237
30,-0.0124339788732
31,-0.0967432950192
32,-0.12
33,-0.18253968254
34,-0.0569127516779
35,-0.0244618395303
36,-0.116477987421
37,-0.0263157894737
38,-0.0469707283866
39,-0.0330578512397
40,-0.204390243902
41,-0.116610738255
42,-0.0632506004804
43,-0.0518038852914
44,0.171389396709
45,0.182692307692
46,-0.158012910469
47,0.00858221764504
48,-0.00980488489611
49,-0.0248528449967
50,0.0239142385926
51,-0.025974025974
52,-0.0693670886076
53,-0.0176991150442
54,-0.0788383161237
55,-0.527258257063
56,-0.0660377358491
57,-0.0443243243243
58,-0.030625020413
59,-0.0126315789474
60,0.0501336898396
61,-0.0813953488372
62,-0.232245681382
63,-0.100709764051
64,-0.140449438202
65,0.063829787234
66,-0.0444444444444
67,-0.0656874195171
68,-0.15
69,-0.325301204819
70,0.00880410858401
71,0.0213559322034
72,-0.0832167832168
73,-0.213675213675
74,0.0454545454545
75,0.0903750564844
76,-0.246376811594
77,-0.259929424853
78,-0.101811367895
79,-0.0228136882129
80,0.00716743119266
81,0.365964285714
82,-0.0743083003953
83,-0.0789473684211
84,-0.0472522349917
85,-0.00985027580774
86,-0.0377263581489
87,0.2
88,0.0340799311323
89,0.0704761904762
90,-0.288
91,-0.196428571429
92,-0.080401794568
93,-0.175131348511
94,-0.146666666667
95,-0.185185185185
96,0.0138888888889
97,-0.0624137931034
98,-0.0691489361702
99,-0.0547899159664
100,0.0925925925926
101,-0.0937859608746
102,0.110136986301
103,-0.0330230496454
104,-0.00648648648649
105,-0.02
106,-0.0333919156415
107,-0.04
108,-0.325278810409
109,-0.0554248366013
110,-0.0306946688207
111,-0.0739393939394
112,-0.0272034820457
113,-0.00610254403131
114,-0.164444444444
115,-0.0306946688207
116,-0.00404858299595
117,-0.0655737704918
118,-0.0169794459339
119,-0.127906976744
120,0.0361445783133
121,-0.105777777778
122,-0.183738796415
123,-0.046221570066
124,-0.103276460818
125,-0.0680572450804
126,-0.0253215434084
127,-0.118279569892
128,-0.0375123395854
129,-0.0574048913044
130,-0.0661157024793
131,-0.00246168009206
132,-0.0187096774193
133,-0.0327184466019
134,-0.0396261682243
135,-0.216666666667
136,-0.245970149254
137,-0.0897308075773
138,-0.0491243417439
139,0.263
140,0.21056661562
141,-0.0192307692308
142,0.0545454545454
143,-0.0475862068966
144,-0.0259793814433
145,-0.0486446009336
146,-0.0574352548037
147,-0.0302803738318
148,-0.0351515151515
149,-0.121706336976
150,-0.0142679900745
151,0.0657462195924
152,0.0462074978204
153,-0.0858635324845
154,-0.0651380927567
155,-0.0475949367089
156,-0.101265822785
157,-0.00933871781931
158,-0.357142857143
159,-0.210496772383
160,-0.0555555555556
161,-0.0740740740741
162,-0.592727272727
163,0.0693069306931
164,-0.047783933518
165,-0.0608228980322
166,-0.089641025641
167,0.00961538461534
168,-0.0201005025126
169,0.00789249146757
170,-0.0714285714286
171,-0.00740740740741
172,0.000286496472463
173,-0.0540345821326
174,-0.0864527629233
175,0.1875
176,-0.0566037735849
177,-0.0827845719661
178,0.0416666666667
179,-0.0175585284281
180,-0.0138745387454
181,0.0362355823211
182,-0.153846153846
183,-0.191176470588
184,0.0243902439024
185,0.021897810219
186,0.0333866666667
187,0.019118220835
188,-0.0450236966824
189,-0.0521148036254
190,-0.0212765957447
191,-0.343629343629
192,-0.126493506494
193,-0.142986425339
194,0.115847542628
195,0.0532786885246
196,0.0434782608696
197,-0.0358126721763
198,-0.165617128463
199,-0.00515679442509
200,-0.20019389239
201,-0.064
202,0.0454545454546
203,-0.0950095818374
204,-0.159120879121
205,-0.223880597015
206,0.0689655172414
207,-0.0539568345324
208,-0.153846153846
209,-0.0191146881288
210,-0.08
211,-0.0213523131673
212,0.0431406384814
213,0.0299401197605
214,-0.108403361345
215,-0.128
216,-0.0478365009531
217,-0.00709219858156
218,-0.0275229357798
219,0.0614101592115
220,-0.10722513089
221,-0.255813953488
222,-0.0350179068842
223,-0.0486956521739
224,-0.24
225,-0.1010441226
226,0.0337777777778
227,-0.0673531679732
228,0.0303844071184
229,0.0142857142857
230,-0.164
231,0.062115440961
232,-0.134328358209
233,-0.226285714286
234,-0.181818181818
235,-0.0919898609772
236,0.0120967741935
237,0.0569852941176
238,-0.0913868613139
239,0.0189894805727
240,-0.0523968784839
241,-0.046511627907
242,0.0775862068966
243,-0.0294117647059
244,-0.0526315789474
245,-0.28744713852
246,-0.0763988522238
247,-0.024024024024
248,0.13495985176
249,-0.0589830508475
250,-0.0115874027098
251,-0.279786603438
252,-0.0783699059561
253,-0.0293542074364
254,-0.285714285714
255,-0.0514544456641
256,-0.0700904639197
257,0.0689443535188
258,-0.380464404711
259,-0.0498392282958
260,-0.127906976744
261,0.112099644128
262,0.00268096514745
263,-0.215596330275
264,-0.1875
265,-0.0903933884298
266,-0.0218711018711
267,-0.0174311926606
268,-0.0842798353909
